assets,assets_check,billsred,capital,cchdufrm,circulation,city,county,diff,diff1,diffA,diffL,fips,id,id_old,liabs_check,loans,name,otherassets,otherliabs,othsec,profits,surpro,totdep,ussec,year,loanAssetRatio
3741685,3741685,0.0,356500,939679,0.0,tuckahoe,Westchester,,,0.0,0.0,36119,1503,,3741685,1476835,first nb and tc,227436,33383.0,539366,81070.0,20000.0,3250732,558369.0,1939,0.39469784335132435
635268,635268,0.0,50900,95937,0.0,tully,Onondaga,,,0.0,0.0,36067,1505,,635268,295112,first,22993,0.0,157926,18440.0,0.0,565928,63300.0,1939,0.4645472462016031
1186335,1186335,0.0,50000,328946,0.0,tupper lake,Franklin,,,0.0,0.0,36033,1506,,1186335,368849,tupper lake,37325,0.0,379053,111008.0,50000.0,975327,72162.0,1939,0.3109147079029111
678580,678580,0.0,50000,128786,0.0,tuxedo,Orange,,,0.0,0.0,36071,1628,,678580,65570,nb,37480,380.0,94708,5313.0,20000.0,602887,352036.0,1939,0.09662825311680273
1354242,1354242,0.0,96500,645602,0.0,unadilla,Otsego,,,0.0,0.0,36077,1508,,1354242,284705,unadilla,20009,1.0,85595,34409.0,43800.0,1179532,318331.0,1939,0.21023199693998562
12438051,12438051,0.0,760000,2611781,0.0,utica,Oneida,,,0.0,0.0,36065,1510,,12438051,4102444,oneida nb and tc,503340,46179.0,1362014,326931.0,350000.0,10954941,3858472.0,1939,0.32983013174652526
3496656,3496656,0.0,525000,580984,0.0,valley stream,Nassau,,,0.0,0.0,36059,1512,,3496656,1198098,valley stream nb and tc,139048,41885.0,898157,-62313.0,0.0,2992084,680369.0,1939,0.3426410833665079
676581,676581,0.0,65000,84503,0.0,vernon,Oneida,,,0.0,0.0,36065,1513,,676581,176090,nb,10395,653.0,284208,8356.0,32500.0,570072,121385.0,1939,0.2602644768327813
952799,952799,0.0,100000,437953,0.0,walden,Orange,,,0.0,0.0,36071,1514,,952799,336948,first nb and tc,38489,8043.0,99309,26449.0,28000.0,790307,40100.0,1939,0.3536401696475332
1045564,1045564,0.0,72500,94740,0.0,wallkill,Ulster,,,0.0,0.0,36111,1515,,1045564,789236,wallkill,35290,13149.0,50925,30262.0,100000.0,829653,75373.0,1939,0.7548423625909079
2424300,2424300,0.0,130000,413404,0.0,walton,Delaware,,,0.0,0.0,36025,1516,,2424300,1276763,first nb and tc,63356,14347.0,151291,52461.0,76000.0,2151492,519486.0,1939,0.5266522295095492
826502,826502,0.0,50000,414918,0.0,wappingers falls,Dutchess,,,0.0,0.0,36027,1517,,826502,184458,nb,32700,5866.0,109770,64451.0,50000.0,656185,84656.0,1939,0.22317913326283542
1207950,1207950,0.0,100000,215824,0.0,warrensburg,Warren,,,0.0,0.0,36113,1518,,1207950,671930,emerson nb,75899,82.0,186097,8790.0,50000.0,1049078,58200.0,1939,0.5562564675690219
1936510,1936510,0.0,100000,597522,0.0,warwick,Orange,,,0.0,0.0,36071,1520,,1936510,563719,first,55259,9046.0,523577,97226.0,100000.0,1630238,196433.0,1939,0.29110048489292595
563414,563414,0.0,50000,111764,0.0,washingtonville,Orange,,,0.0,0.0,36071,1627,,563414,159485,central,2660,1500.0,18460,8296.0,12200.0,491418,271045.0,1939,0.2830689333243405
1946795,1946795,0.0,144200,513561,0.0,waterloo,Seneca,,,0.0,0.0,36099,1522,,1946795,409101,first,48943,6728.0,456618,89349.0,56000.0,1650518,518572.0,1939,0.21014076982938626
5496360,5496360,0.0,399000,1070792,0.0,watertown,Jefferson,,,0.0,0.0,36045,1523,,5496360,1864737,jefferson county,744219,3290.0,957526,107639.0,53515.0,4932916,859086.0,1939,0.3392676243914154
4892135,4892135,0.0,316600,1214742,0.0,watertown,Jefferson,,,0.0,0.0,36045,1524,,4892135,1758738,watertown,219500,7200.0,670863,75126.0,103400.0,4389809,1028292.0,1939,0.35950316170751623
1103038,1103038,0.0,185000,241696,0.0,waterville,Oneida,,,0.0,0.0,36065,1525,,1103038,384315,nb,18323,43.0,288568,-6975.0,0.0,924970,170136.0,1939,0.34841501380732126
2505731,2505731,0.0,155000,469646,0.0,watervliet,Albany,,,0.0,0.0,36001,1526,,2505731,685253,nb,196720,8.0,76150,55074.0,31000.0,2264649,1077962.0,1939,0.2734742875432359
1709708,1709708,25000.0,100000,171758,0.0,watkins glen,Schuyler ,,,0.0,0.0,36097,1527,,1709708,366977,watkins glen,45072,0.0,275223,101050.0,50000.0,1433658,850678.0,1939,0.21464308525198456
1203687,1203687,0.0,95900,244973,0.0,wayland,Steuben,,,0.0,0.0,36101,1530,,1203687,482922,first,16310,0.0,147916,46296.0,50000.0,1011491,311566.0,1939,0.40120230591507594
1147321,1147321,0.0,25000,408088,0.0,weedsport,Cayuga,,,0.0,0.0,36011,1532,,1147321,338561,first,6105,1.0,270212,58246.0,85000.0,979074,124355.0,1939,0.2950882969979631
711184,711184,0.0,50000,240745,0.0,wells,Hamilton,,,0.0,0.0,36041,1533,,711184,58694,hamilton county,13952,0.0,397793,77104.0,25000.0,559080,0.0,1939,0.08252997817723684
1688514,1688514,0.0,200000,473866,0.0,wellsville,Allegany,,,0.0,0.0,36003,1534,,1688514,700990,citizens,89422,5232.0,286760,23077.0,21000.0,1439205,137476.0,1939,0.4151520212447158
1223439,1223439,0.0,100000,304382,0.0,westbury,Nassau,,,0.0,0.0,36059,1535,,1223439,306107,whealtey hills,18661,4.0,306653,9477.0,60000.0,1053958,287636.0,1939,0.250202094260523
1665577,1665577,0.0,137500,615834,0.0,westfield,Chautauqua,,,0.0,0.0,36013,1537,,1665577,418802,nb,165639,0.0,155152,-14323.0,0.0,1542400,310150.0,1939,0.25144559513009607
2038931,2038931,0.0,68800,538493,0.0,west hempstead,Nassau,,,0.0,0.0,36059,1538,,2038931,1153665,west hempstead,83487,133007.0,201416,50296.0,32000.0,1754828,61870.0,1939,0.5658185588428446
848597,848597,0.0,25000,337499,0.0,westport,Essex,,,0.0,0.0,36031,1539,,848597,386683,lake champlain,7850,1970.0,106065,7911.0,50000.0,763716,10500.0,1939,0.4556733054677308
704368,704368,0.0,50000,141414,0.0,west winfield,Herkimer,,,0.0,0.0,36043,1541,,704368,203610,west winfield,31151,420.0,242910,11820.0,15000.0,627128,85283.0,1939,0.2890676464575336
1411714,1411714,0.0,112000,613137,0.0,whitehall,Washington,,,0.0,0.0,36115,1542,,1411714,304728,merchants,57435,1000.0,340724,50551.0,50000.0,1198163,95690.0,1939,0.21585675285504005
6017616,6017616,0.0,350000,1284623,0.0,white plains,Westchester,,,0.0,0.0,36119,1544,,6017616,1663884,peoples nb and tc,445284,18037.0,581967,84832.0,111000.0,5453747,2041858.0,1939,0.2765021895714183
838686,838686,0.0,93380,239741,0.0,whitesboro,Oneida,,,0.0,0.0,36065,1545,,838686,333367,whitestown,38805,0.0,49857,13227.0,6620.0,725459,176916.0,1939,0.397487259832643
384482,384482,0.0,25000,51815,0.0,whitesville,Allegany,,,0.0,0.0,36003,1546,,384482,242071,first,2500,1000.0,62296,11292.0,25000.0,322190,25800.0,1939,0.6296029463017775
601382,601382,0.0,50000,131306,0.0,whitney point,Broome,,,0.0,0.0,36007,1547,,601382,277742,first,12660,295.0,96049,16007.0,13000.0,522080,83625.0,1939,0.4618395628735147
558528,558528,0.0,25000,247929,0.0,willsboro,Essex,,,0.0,0.0,36031,1549,,558528,147669,essex co,5958,750.0,81298,45158.0,25000.0,462620,75674.0,1939,0.26438960983155724
400745,400745,0.0,25000,45663,0.0,windsor,Broome,,,0.0,0.0,36007,1551,,400745,128972,windsor,8475,750.0,163835,14531.0,25000.0,335464,53800.0,1939,0.3218305905251469
461388,461388,0.0,52960,79667,0.0,winthrop,St Lawrence,,,0.0,0.0,36089,1552,,461388,270233,first,12194,0.0,28265,5397.0,3296.0,399735,71029.0,1939,0.5856957701544037
1146354,1146354,0.0,85000,211635,0.0,wolcott,Wayne,,,0.0,0.0,36117,1553,,1146354,493985,first,20322,0.0,381301,25408.0,10000.0,1025946,39111.0,1939,0.43091837250971343
659292,659292,0.0,69000,205978,0.0,woodridge,Sullivan,,,0.0,0.0,36105,1555,,659292,360522,first,44018,8.0,35174,7073.0,25000.0,558211,13600.0,1939,0.5468320562057479
7005008,7005008,0.0,350000,2098100,0.0,yonkers,Westchester,,,0.0,0.0,36119,1558,,7005008,3397339,central,131914,3937.0,565766,241526.0,425000.0,5984545,811889.0,1939,0.48498716917953555
9797252,9797252,0.0,550000,3314829,0.0,yonkers,Westchester,,,0.0,0.0,36119,1559,,9797252,1437422,yonkers nb and tc,202136,1630.0,205256,106465.0,200000.0,8939157,4637609.0,1939,0.14671685488951391
8123301,8123301,0.0,510000,1693635,0.0,cortland,Cortland,,,0.0,0.0,36023,1701,,8123301,2047660,first,212677,0.0,1636673,176266.0,510000.0,6927035,2532656.0,1939,0.25207240258609154
5403615,5403615,0.0,300000,962705,0.0,new rochelle,Westchester,,,0.0,0.0,36119,1702,,5403615,1759022,first,196354,26003.0,1726134,58907.0,300000.0,4718705,759400.0,1939,0.32552689264501633
5738603,5738603,0.0,276000,1329703,0.0,new york,New York,,,0.0,0.0,36061,1709,,5738603,1846878,united nb of long island,356171,31390.0,1064431,84885.0,138000.0,5208328,1141420.0,1939,0.3218340770393073
877350,877350,0.0,75000,184461,0.0,oxford,Chenango,,,0.0,0.0,36017,1710,,877350,434135,nb,21173,751.0,106429,32758.0,17050.0,751791,131152.0,1939,0.49482532626659825
833776,833776,0.0,50000,173055,0.0,Ada,Hardin,0.0,0.0,,,39065,1001,,833776,283619,first,18550,1500.0,220515,12011.0,35000.0,735265,138037.0,1939,0.3401621058893516
6446796,6446796,0.0,344000,1633499,0.0,Alliance,Stark,0.0,0.0,,,39151,1002,,6446796,1458033,alliance first,281476,19095.0,795654,178726.0,125000.0,5779975,2278134.0,1939,0.22616397354592885
298789,298789,0.0,45000,54644,0.0,Amesville,Athens,0.0,0.0,,,39009,1003,,298789,146810,first,5300,247.0,75011,5286.0,4000.0,244256,17024.0,1939,0.4913500831690591
3176010,3176010,0.0,150000,1459501,0.0,Ashland,Ashland,0.0,0.0,,,39005,1006,,3176010,389689,first,33909,11026.0,782672,63904.0,150000.0,2801080,510239.0,1939,0.12269766153129241
3984091,3984091,0.0,150000,1128864,0.0,Ashtabula,Ashtabula,0.0,0.0,,,39007,1007,,3984091,1114370,farmers nb and tc,71482,0.0,1079147,85443.0,150000.0,3598648,590228.0,1939,0.27970495653839234
2509063,2509063,0.0,272000,769042,0.0,Ashtabula,Ashtabula,0.0,0.0,,,39007,1009,,2509063,1131272,nb,104962,0.0,439187,34313.0,25000.0,2177750,64600.0,1939,0.4508742905219996
1654500,1654500,0.0,125000,396268,0.0,Athens,Athens,0.0,0.0,,,39009,1010,,1654500,314637,athens,77338,0.0,462830,46249.0,50000.0,1433251,403427.0,1939,0.19017044424297372
1876048,1876048,0.0,250000,380292,0.0,Athens,Athens,0.0,0.0,,,39009,1011,,1876048,522538,bank of athens nb assoc,9500,1.0,374829,139553.0,54500.0,1431994,588889.0,1939,0.27853125293169473
815413,815413,0.0,50000,192178,0.0,Baltimore,Fairfield,0.0,0.0,,,39045,1012,,815413,403563,first,26915,397.0,147357,12804.0,15000.0,737212,45400.0,1939,0.49491852594942687
2397778,2397778,0.0,145000,463081,0.0,Barnesville,Belmont,0.0,0.0,,,39013,1013,,2397778,702873,first,63256,1517.0,689181,86488.0,100000.0,2064773,479387.0,1939,0.29313514428775306
601036,601036,0.0,70000,192621,0.0,Batavia,Clermont,0.0,0.0,,,39025,1014,,601036,155812,first,52282,502808.0,148902,12000.0,0.0,16228,51419.0,1939,0.25923904724509017
1605537,1605537,0.0,100000,506396,0.0,Bellefontaine,Logan,0.0,0.0,,,39091,1401,,1605537,494631,bellefontaine,27500,1500.0,56204,13787.0,68000.0,1422250,520806.0,1939,0.30807823176918375
1591852,1591852,0.0,100000,234145,0.0,Bellevue,Huron,0.0,0.0,,,39077,1019,,1591852,735265,first,7137,0.0,449215,30585.0,100000.0,1361267,166090.0,1939,0.4618928141560899
674960,674960,0.0,50000,130228,0.0,Bethel,Clermont,0.0,0.0,,,39025,1021,,674960,269395,first,14106,182.0,119406,38512.0,50000.0,536266,141825.0,1939,0.3991273556951523
850632,850632,0.0,50000,203564,0.0,Blanchester,Clinton,0.0,0.0,,,39027,1023,,850632,358197,first,43512,1500.0,185759,15386.0,44000.0,739746,59600.0,1939,0.42109513867336285
1111507,1111507,0.0,61000,316420,0.0,Bluffton,Allen,0.0,0.0,,,39003,1024,,1111507,535402,citizens,23585,15.0,154260,43820.0,50000.0,956672,81840.0,1939,0.48169017379107826
1937370,1937370,0.0,86000,744086,0.0,Bryan,Williams,0.0,0.0,,,39171,1402,,1937370,691925,citizens,18034,10086.0,233282,11568.0,64000.0,1765716,250043.0,1939,0.35714654402617985
953935,953935,0.0,100000,124718,0.0,Bucyrus,Crawford,0.0,0.0,,,39033,1030,,953935,99702,first,49491,0.0,4575,26052.0,28000.0,799883,675449.0,1939,0.1045165551111973
1779811,1779811,0.0,100000,419087,0.0,Bucyrus,Crawford,0.0,0.0,,,39033,1031,,1779811,816517,second,37328,0.0,374032,50307.0,100000.0,1529504,132847.0,1939,0.45876612741465245
1071306,1071306,0.0,60000,176513,0.0,Burton,Geauga,0.0,0.0,,,39055,1032,,1071306,485857,first,28014,1200.0,167382,22575.0,43000.0,944531,213540.0,1939,0.45351841584010544
2027237,2027237,0.0,200000,323793,0.0,Cadiz,Harrison,0.0,0.0,,,39067,1034,,2027237,368837,union,39527,6875.0,771343,12045.0,48000.0,1760317,523737.0,1939,0.1819407400318759
1186616,1186616,0.0,75000,191651,0.0,Caldwell,Noble,0.0,0.0,,,39121,1418,,1186616,439518,first,17850,2255.0,390697,36881.0,38000.0,1034480,146900.0,1939,0.37039615174580487
1379885,1379885,0.0,150000,482724,0.0,Cambridge,Guernsey,0.0,0.0,,,39059,1422,,1379885,362855,central,92477,1915.0,349662,27549.0,35500.0,1164921,92167.0,1939,0.2629603191570312
3354813,3354813,0.0,175000,911380,0.0,Cambridge,Guernsey,0.0,0.0,,,39059,1041,,3354813,1161213,nb,91380,5500.0,368022,95393.0,63555.0,3015365,822818.0,1939,0.3461334506573094
408212,408212,0.0,50000,155524,0.0,Camden,Preble,0.0,0.0,,,39135,1042,,408212,166991,first,4900,255.0,43175,6280.0,11000.0,340677,37622.0,1939,0.409079105954749
1075317,1075317,0.0,75000,235591,0.0,Canfield,Mahoning,0.0,0.0,,,39099,1043,,1075317,534901,farmers,31550,7571.0,110315,66685.0,15000.0,911061,162960.0,1939,0.49743563990897566
21804420,21804420,0.0,985000,6648345,0.0,Canton,Stark,0.0,0.0,,,39151,1044,,21804420,4444522,first,1535670,0.0,6920697,483604.0,750000.0,19585816,2255186.0,1939,0.20383582778170664
1222380,1222380,0.0,50000,282332,0.0,Carrollton,Carroll,0.0,0.0,,,39019,1421,,1222380,312580,first,11202,0.0,494998,30531.0,27000.0,1114849,121268.0,1939,0.2557142623406797
3526661,3526661,0.0,150000,1223152,0.0,Celina,Mercer,0.0,0.0,,,39107,1048,,3526661,1343347,first,12012,0.0,26500,21043.0,150000.0,3205618,921650.0,1939,0.38091185968824337
247118,247118,0.0,25000,32354,0.0,Chesterhill,Morgan,0.0,0.0,,,39115,1051,,247118,97274,first,3125,0.0,78963,21251.0,25000.0,175867,35402.0,1939,0.39363381056823055
5316055,5316055,0.0,300000,1160474,0.0,Chillicothe,Ross,0.0,0.0,,,39141,1052,,5316055,1317801,first,126627,6745.0,1253539,31100.0,218000.0,4760210,1457614.0,1939,0.24789077614885474
2468253,2468253,0.0,150000,863379,0.0,Chillicothe,Ross,0.0,0.0,,,39141,1054,,2468253,904916,citizens,98678,2.0,506621,92630.0,100000.0,2125621,94659.0,1939,0.3666220602183001
105838721,105838721,0.0,6000000,48848441,0.0,Cincinnati,Hamilton,0.0,0.0,,,39061,1056,,105838721,30513903,first,2737280,598895.0,3914554,3473126.0,4000000.0,91766700,19824543.0,1939,0.28830566650555045
20630945,20630945,0.0,1000000,6911315,0.0,Cincinnati,Hamilton,0.0,0.0,,,39061,1057,,20630945,7017461,second,527466,15342.0,730509,230101.0,850000.0,18535502,5444194.0,1939,0.34014248983747475
12011009,12011010,0.0,400000,3779172,0.0,Cincinnati,Hamilton,-1.0,-1.0,,,39061,1058,,12011009,1921989,atlas,719608,4508.0,3657273,422313.0,1000000.0,10184188,1932968.0,1939,0.1600189459520012
13104581,13104580,0.0,500000,5220372,0.0,Cincinnati,Hamilton,1.0,1.0,,,39061,1060,,13104581,1840738,lincoln,483376,22068.0,3252285,356731.0,1000000.0,11225782,2307809.0,1939,0.1404652312042636
1318390,1318390,0.0,130000,355713,0.0,Circleville,Pickaway,0.0,0.0,,,39129,1061,,1318390,406007,first,50000,5.0,100645,32857.0,82000.0,1073528,406025.0,1939,0.3079566744286592
1042872,1042872,0.0,125000,333000,0.0,Circleville,Pickaway,0.0,0.0,,,39129,1062,,1042872,439430,second,25209,802.0,135108,46038.0,56000.0,815032,110125.0,1939,0.42136522986521835
968138,968138,0.0,100000,214176,0.0,Circleville,Pickaway,0.0,0.0,,,39129,1063,,968138,536078,third,32535,27.0,108724,19433.0,42500.0,806178,76625.0,1939,0.5537206472630968
587123,587123,0.0,40000,123430,0.0,Clarington,Monroe,0.0,0.0,,,39111,1064,,587123,179194,first,1853,1200.0,171774,28023.0,40000.0,477900,110872.0,1939,0.3052069157570049
161234456,161234456,0.0,12680000,60566463,0.0,Cleveland,Cuyahoga,0.0,0.0,,,39035,1066,,161234456,47372822,central united,4793005,667598.0,12143828,498400.0,1210000.0,146178458,36358338.0,1939,0.2938132653233872
201012401,201012401,0.0,9000000,84476050,0.0,Cleveland,Cuyahoga,0.0,0.0,,,39035,1068,,201012401,44388262,national city,2753188,203877.0,18218018,3606945.0,4150000.0,184051579,51176883.0,1939,0.2208235003371757
726666,726666,0.0,50000,148256,0.0,Cleves,Hamilton,0.0,0.0,,,39061,1404,,726666,270238,cleves,24472,2426.0,4700,794.0,45000.0,628446,279000.0,1939,0.3718874971444928
36200621,36200621,0.0,1600000,18099957,0.0,Columbus,Franklin,0.0,0.0,,,39049,1070,,36200621,12001136,city nb and tc,1000713,81759.0,4463830,455009.0,1500000.0,32563853,634985.0,1939,0.3315174068422749
66121042,66121042,0.0,3000000,37735906,0.0,Columbus,Franklin,0.0,0.0,,,39049,1072,,66121042,11026162,huntington,3286822,260140.0,6784073,551723.0,2050000.0,60259179,7288079.0,1939,0.16675723289418215
81887441,81887441,0.0,4000000,23955809,0.0,Columbus,Franklin,0.0,0.0,,,39049,1073,,81887441,13806025,ohio,3264702,109766.0,17190944,1115068.0,2265000.0,74397607,23669961.0,1939,0.16859758751039736
667116,667116,0.0,80000,203564,0.0,Convoy,Van Wert,0.0,0.0,,,39161,1074,,667116,290261,first,6465,550.0,124626,14652.0,10000.0,561914,42200.0,1939,0.4350982437836898
2575256,2575256,0.0,150000,408925,0.0,Coshocton,Coshocton,0.0,0.0,,,39031,1076,,2575256,523603,commercial,129750,3719.0,719829,40937.0,150000.0,2230600,793149.0,1939,0.20332075723733872
2204880,2204880,0.0,100000,986880,0.0,Coshocton,Coshocton,0.0,0.0,,,39031,1077,,2204880,530467,Coshocton,75450,0.0,277645,37059.0,61750.0,2006071,334438.0,1939,0.24058769638256958
766788,766788,0.0,25000,226592,0.0,Covington,Miami,0.0,0.0,,,39109,1078,,766788,287026,citizens,6000,0.0,177150,3334.0,75000.0,663454,70020.0,1939,0.37432249852632016
1022011,1022011,0.0,70000,381964,0.0,Crestline,Crawford,0.0,0.0,,,39033,1079,,1022011,456798,first,38691,58.0,49358,22401.0,20000.0,909552,95200.0,1939,0.44695996422739087
686426,686426,0.0,25000,165098,0.0,Dalton,Wayne,0.0,0.0,,,39169,1399,,686426,435895,first,3200,0.0,1500,2995.0,27000.0,631431,80733.0,1939,0.6350211093402639
18692683,18692683,0.0,750000,8209132,0.0,Dayton,Montgomery,0.0,0.0,,,39113,1081,,18692683,5018714,third nb and tc,554319,53022.0,1777172,318932.0,450000.0,17120729,3133346.0,1939,0.26848548172565706
8534135,8534135,0.0,435000,3291687,0.0,Dayton,Montgomery,0.0,0.0,,,39113,1083,,8534135,994667,merchants nb and tc,45673,4098.0,1030333,153903.0,200000.0,7741134,3171775.0,1939,0.11655158958699388
41204335,41204335,0.0,2250000,13996191,0.0,Dayton,Montgomery,0.0,0.0,,,39113,1084,,41204335,10429637,winters nb and tc,468590,118383.0,628632,298233.0,525000.0,38012719,15681285.0,1939,0.2531198962439268
3795627,3795627,0.0,150000,726005,0.0,Delaware,Delaware,0.0,0.0,,,39041,1087,,3795627,711693,first,44650,3776.0,1691397,56676.0,150000.0,3435175,621882.0,1939,0.18750340852776104
1688724,1688724,0.0,60000,646186,0.0,Dennison,Tuscarawas,0.0,0.0,,,39157,1407,,1688724,272551,first,12123,4152.0,479889,36345.0,26000.0,1562227,277975.0,1939,0.16139463879236632
1089017,1089017,0.0,88000,265786,0.0,Dover,Tuscarawas,0.0,0.0,,,39157,1092,,1089017,276423,first,58502,0.0,331195,26134.0,25000.0,949883,157111.0,1939,0.2538279935023971
2009357,2009357,0.0,100000,512656,0.0,Dover,Tuscarawas,0.0,0.0,,,39157,1093,,2009357,599170,exchange,34087,3000.0,544538,33515.0,100000.0,1772842,318906.0,1939,0.2981899184664547
7385987,7385987,0.0,300000,1762190,0.0,East Liverpool,Columbiana,0.0,0.0,,,39029,1095,,7385987,2038074,first,199952,24978.0,2695866,380239.0,300000.0,6380770,689905.0,1939,0.27593793490294527
1294096,1294096,0.0,62000,267257,0.0,East Palestine,Columbiana,0.0,0.0,,,39029,1420,,1294096,449601,first,23895,0.0,400818,44205.0,14575.0,1173316,152525.0,1939,0.34742476601426786
1899526,1899526,0.0,60000,603202,0.0,Eaton,Preble,0.0,0.0,,,39135,1098,,1899526,633679,eaton,30670,3921.0,513482,54320.0,80000.0,1701285,118493.0,1939,0.33359848720154395
2487207,2487207,0.0,80000,497859,0.0,Eaton,Preble,0.0,0.0,,,39135,1099,,2487207,680609,Preble county,18501,3200.0,376925,116964.0,100000.0,2187043,913313.0,1939,0.2736438905165513
777500,777500,0.0,50000,263815,0.0,Elmwood Place,Hamilton,0.0,0.0,,,39061,1101,,777500,122732,first,60053,2750.0,70556,16451.0,50000.0,658299,260344.0,1939,0.15785466237942122
6973110,6973110,0.0,335000,3522048,0.0,Findlay,Hancock,0.0,0.0,,,39063,1102,,6973110,1840512,nb and tc,212438,0.0,304375,117985.0,161500.0,6358625,1093737.0,1939,0.2639442085382276
792406,792406,0.0,50000,269809,0.0,Flushing,Belmont,0.0,0.0,,,39013,1103,,792406,233967,community,29153,172.0,5912,17629.0,10000.0,714605,253565.0,1939,0.2952615199783949
484837,484837,0.0,25000,110929,0.0,Forest,Hardin,0.0,0.0,,,39065,1104,,484837,316071,first,1501,1832.0,51208,12649.0,17000.0,428356,5128.0,1939,0.6519118796626495
2239599,2239599,0.0,125000,813435,0.0,Fostoria,Seneca,0.0,0.0,,,39147,1105,,2239599,460069,first,13228,0.0,394956,45879.0,31000.0,2037720,557911.0,1939,0.20542472112195084
1380982,1380982,0.0,100000,495621,0.0,Franklin,Warren,0.0,0.0,,,39165,1107,,1380982,317494,Frankling,1849,3140.0,135301,51114.0,38000.0,1188728,430717.0,1939,0.2299045172203548
2309954,2309954,0.0,150000,610350,0.0,Galion,Crawford,0.0,0.0,,,39033,1110,,2309954,957349,first,65019,2500.0,487231,56239.0,65000.0,2036215,190005.0,1939,0.41444504955509937
1540161,1540161,0.0,100000,229533,0.0,Gallipolis,Gallia,0.0,0.0,,,39053,1112,,1540161,421468,first,20445,1.0,277290,33398.0,100000.0,1306762,591425.0,1939,0.2736519104171577
1192948,1192948,0.0,75000,137314,0.0,Garrettsville,Portage,0.0,0.0,,,39133,1113,,1192948,554005,first,28154,0.0,402650,12363.0,50000.0,1055585,70825.0,1939,0.46439995708111337
592081,592081,0.0,50000,189946,0.0,Georgetown,Brown,0.0,0.0,,,39015,1115,,592081,210955,first,10877,5115.0,112738,11300.0,50000.0,475666,67565.0,1939,0.35629415569829126
526058,526058,0.0,50000,121164,0.0,Georgetown,Brown,0.0,0.0,,,39015,1116,,526058,216210,peoples,12500,0.0,145851,6402.0,42600.0,427056,30333.0,1939,0.4110003079508343
425697,425697,0.0,50000,215148,0.0,Germantown,Montgomery,0.0,0.0,,,39113,1117,,425697,120299,first,4100,0.0,8750,6937.0,75000.0,293760,77400.0,1939,0.2825930180386519
317747,317747,0.0,30000,62941,0.0,Gettysburg,Darke,0.0,0.0,,,39037,1118,,317747,174463,citizens,15325,0.0,9818,1584.0,5000.0,281163,55200.0,1939,0.5490626190019103
1931830,1931830,0.0,75000,455497,0.0,Girard,Trumbull,0.0,0.0,,,39155,1119,,1931830,272869,first,23740,5150.0,1023240,68213.0,50000.0,1733467,156484.0,1939,0.14124897118276453
1466313,1466313,0.0,60000,441564,0.0,Greenfield,Highland,0.0,0.0,,,39071,1121,,1466313,398049,peoples,9500,1501.0,4200,1214.0,85000.0,1318598,613000.0,1939,0.2714625049358493
2024970,2024970,0.0,125000,316586,0.0,Greenville,Darke,0.0,0.0,,,39037,1122,,2024970,648060,second,91691,3125.0,720558,31665.0,150000.0,1715180,248075.0,1939,0.3200343708795686
1338467,1338468,0.0,100000,238000,0.0,Greenville,Darke,-1.0,-1.0,,,39037,1123,,1338467,643451,farmers,39187,0.0,332883,9664.0,100000.0,1128803,84947.0,1939,0.4807372912443863
312401,312401,0.0,35000,37547,0.0,Greenwich,Huron,0.0,0.0,,,39077,1125,,312401,153617,first,29722,0.0,14419,6598.0,5000.0,265803,77096.0,1939,0.49173018012106234
406567,406567,0.0,25000,72880,0.0,Grove City,Franklin,0.0,0.0,,,39049,1126,,406567,244822,first,14861,0.0,26599,2637.0,20000.0,358930,47405.0,1939,0.6021688922121077
10114055,10114055,0.0,825000,3400340,0.0,Hamilton,Butler,0.0,0.0,,,39017,1127,,10114055,1909711,first nb and tc,799525,0.0,1908095,407811.0,75000.0,8806244,2096384.0,1939,0.18881754153007868
6578678,6578678,0.0,420000,1603802,0.0,Hamilton,Butler,0.0,0.0,,,39017,1128,,6578678,996950,second,481599,17516.0,2441530,232038.0,65000.0,5844124,1054797.0,1939,0.15154260476040932
537504,537504,0.0,50000,204063,0.0,Harrison,Hamilton,0.0,0.0,,,39061,1129,,537504,69261,first,20150,256.0,184414,9121.0,10000.0,468127,59616.0,1939,0.128856715484908
1025221,1025221,0.0,59096,219479,0.0,Hicksville,Defiance,0.0,0.0,,,39039,1133,,1025221,341547,hicksville,10558,45.0,352861,23088.0,35300.0,907692,100776.0,1939,0.3331447561062444
1162766,1162766,0.0,50000,281948,0.0,Hillsboro,Highland,0.0,0.0,,,39071,1134,,1162766,341852,farmers and traders,33400,0.0,183960,52058.0,50000.0,1010708,321606.0,1939,0.2939989645380068
1433920,1433920,0.0,150000,305664,0.0,Hillsboro,Highland,0.0,0.0,,,39071,1135,,1433920,257156,merchants,21020,0.0,110480,106504.0,54000.0,1123416,739600.0,1939,0.17933775942869895
423833,423833,0.0,50000,124535,0.0,Hopedale,Harrison,0.0,0.0,,,39067,1136,,423833,169373,first,18319,500.0,56588,13632.0,14000.0,345701,55018.0,1939,0.3996220209374919
900628,900628,0.0,63925,219696,0.0,Hudson,Summit,0.0,0.0,,,39153,1137,,900628,386284,nb,20417,1384.0,137116,10373.0,15000.0,809946,137115.0,1939,0.4289051639522644
2202308,2202308,0.0,200000,552445,0.0,Ironton,Lawrence,0.0,0.0,,,39087,1138,,2202308,669933,first,112037,2026.0,302476,57969.0,55000.0,1887313,565417.0,1939,0.3041958708772797
